Building_Type,Year_Built,Floor_Area_m2,Orientation,Material,Insulation_Level,Solar_Potential_kWh_m2,Wind_Potential_m_s,Geothermal_Potential,Energy_Demand_kWh,Installation_Area_m2,Carbon_Reduction_Percent,Payback_Period_Years,Optimal_Solar_Utilization_Percent,Energy_Demand_per_m2,Solar_Energy_Capacity_kWh,Carbon_Reduction_kWh,Building_Size_Category
Stone_Villa,1923,52,East,Timber,High,3.620085328596288,2.1719309300314604,1.5451322224031063,11458,22,14.81809439288947,5.397039674862165,9.567063380829332,220.34615384615384,79.64187722911834,1697.8572555372755,Small
Thatched_Hut,1908,135,North,Brick,Low,5.278113012200638,2.523769553741559,0.6449608762473071,7756,78,20.22056270724405,5.206334464871134,14.71609216128575,57.45185185185185,411.6928149516498,1568.3068435738485,Medium
Wooden_House,1814,119,East,Thatch,High,5.518476098430782,4.122278825485797,0.91124605650845,11853,71,19.719378241302987,6.247832470421415,21.23249601832177,99.60504201680672,391.81180298858555,2337.3379029416433,Medium
Thatched_Hut,1908,179,North,Thatch,High,3.96912059120178,4.135333834972848,0.9800850903279364,12709,53,27.613984047526028,11.905134082187155,14.546556649179395,71.0,210.36339133369435,3509.4612326000833,Medium
Stone_Villa,1713,264,North,Thatch,Medium,4.1762471137588655,4.695065825502996,1.6447250866183418,6936,68,12.000469010890738,10.005534571644429,14.231296137271668,26.272727272727273,283.98480373560284,832.3525305953816,Large
Wooden_House,1708,221,South,Stone,Low,4.90722002564141,3.748058439663749,1.703373768852671,17234,47,34.89006040795285,9.302487833381512,11.946446976648849,77.98190045248869,230.63934120514625,6012.953010706594,Large
Wooden_House,1739,51,North,Timber,Medium,6.5467035048546505,2.3723221031413324,1.0776591844848806,8091,32,26.871351411532064,5.329273373903235,6.487121857288825,158.64705882352942,209.49451215534881,2174.161042707059,Small
Thatched_Hut,1936,151,South,Timber,Low,5.528329696241067,2.3642447165149165,1.1268259949264146,17847,88,30.12480042327806,11.153771567250754,24.39804003451662,118.19205298013244,486.49301326921386,5376.373131542435,Medium
Stone_Villa,1980,258,West,Brick,Medium,6.051607498211846,4.163397072070471,0.566763558914257,5968,86,31.092817112782985,10.689297973080116,17.624444405453577,23.131782945736433,520.4382448462187,1855.6193252908884,Large
Wooden_House,1900,84,West,Stone,High,7.440698220362699,2.551353995323703,0.9337050776281416,12297,80,18.744524105276096,9.653600307069595,17.75950137791592,146.39285714285714,595.255857629016,2305.0141292258013,Small
Thatched_Hut,1945,147,South,Brick,Low,6.572021741252838,2.985156498849816,1.17692776576646,16556,79,24.111147021546,7.373915708392919,20.71341223473048,112.62585034013605,519.1897175589742,3991.8415008871557,Medium
Stone_Villa,1977,264,South,Timber,High,5.23744599256487,3.461636020765741,0.6754745695778863,8203,90,38.68737867609002,5.493534688977801,20.848679926808423,31.071969696969695,471.37013933083836,3173.525672799665,Large
Thatched_Hut,1934,79,East,Timber,High,5.285767687186195,2.0742946327284537,1.179901191132532,11499,43,33.00115713990445,9.060269415306458,12.702350312044263,145.55696202531647,227.28801054900637,3794.803059517613,Small
Brick_Cottage,1703,165,East,Thatch,Medium,5.97508830816402,2.746457081059796,1.7797637183867006,10173,82,39.08670625669557,10.037862000225864,24.38207066709342,61.654545454545456,489.95724126944964,3976.2906274936404,Medium
Wooden_House,1853,57,East,Stone,Low,6.161460833675617,3.22366882552184,1.37198152958758,5889,80,32.38763035438865,5.659682453340732,20.89293630951128,103.3157894736842,492.9168666940494,1907.3075515699475,Small
Brick_Cottage,1728,199,West,Timber,High,5.502843703346685,2.838908955479619,0.6183947825576185,13984,42,15.26800419125552,9.43637361858947,15.28072098827696,70.2713567839196,231.11943554056077,2135.0777061051717,Medium
Stone_Villa,1808,93,East,Thatch,Medium,6.07944489125992,2.409110982402697,0.7875069782454115,16650,49,11.936076515340288,7.004562475210109,16.107423805885382,179.03225806451613,297.89279967173604,1987.356739804158,Small
Brick_Cottage,1797,235,North,Stone,Low,3.594129977656395,4.184036773388592,1.2118165252378343,19600,79,27.32984310158991,10.349709548538682,16.590499742913394,83.40425531914893,283.9362682348552,5356.649247911621,Large
Brick_Cottage,1914,85,North,Brick,Low,5.218491455587376,4.439442965503955,1.042230724732718,14173,37,20.734398391078287,8.77731095421286,9.326844621898324,166.74117647058824,193.08418385673292,2938.6862839675255,Small
Stone_Villa,1992,246,East,Stone,High,4.615752304293907,2.7724369284311745,1.038090529319148,12382,75,18.263737304145103,5.903257514673057,17.186865649852123,50.333333333333336,346.18142282204303,2261.4159529992467,Large
Thatched_Hut,1774,126,North,Stone,Low,4.016697780972441,4.323258483818909,1.2939011722153853,8531,72,34.21632989276252,8.685636134132652,19.354649182181088,67.7063492063492,289.2022402300158,2918.995103151571,Medium
Brick_Cottage,1845,270,West,Timber,High,3.898186051235101,3.1566606932039414,1.376593882384186,16721,26,21.00979801245842,7.77015804356703,5.563998510035384,61.92962962962963,101.35283733211263,3513.0483256631724,Large
Thatched_Hut,1827,80,North,Timber,Low,5.91276866245867,3.5200573725620083,1.6952923554142867,5801,88,19.51002909202912,6.262491777971563,25.947380273063025,72.5125,520.323642296363,1131.7767876286093,Small
Brick_Cottage,1741,96,West,Stone,Medium,5.594402188610447,4.568003224679458,1.011449845193727,13234,91,35.49962779507031,10.890610068434862,23.455884066160287,137.85416666666666,509.0905991635507,4698.020742399604,Small
Thatched_Hut,1740,298,South,Timber,High,4.514336467985476,4.249861045407224,1.7081994245608805,18897,98,35.388620094593804,5.0771991394939535,23.37460700296466,63.41275167785235,442.4049738625767,6687.387539275391,Large
Stone_Villa,1733,104,South,Timber,High,5.3838002350900585,4.415350553948533,1.0079168436689487,8349,71,20.690999132651697,7.184897938146742,18.974118598096524,80.27884615384616,382.24981669139413,1727.4915175850902,Medium
Brick_Cottage,1716,257,South,Timber,Low,5.468929260729633,2.4105354997590704,0.5831494834118507,13005,23,34.97496102957899,5.088165267185987,8.768377785182595,50.60311284046693,125.78537299678155,4548.493681896748,Large
Stone_Villa,1864,155,South,Thatch,Low,4.280035921754463,2.2091582775011886,1.3312814765071868,14969,53,35.52335470997981,5.672048625543069,18.335900516560788,96.5741935483871,226.84190385298652,5317.490966536879,Medium
Brick_Cottage,1852,239,North,Thatch,High,6.108372247526603,4.680214187263961,1.3818534873422217,8201,88,22.71791605088999,7.079673534211567,22.1884526275272,34.31380753138075,537.536757782341,1863.096295333488,Large
Stone_Villa,1775,207,East,Stone,Low,6.623677425544361,3.1635028087132837,1.9018103684327905,5349,52,11.994193906275148,5.379898297725616,9.254983477915244,25.840579710144926,344.4312261283068,641.5694320466577,Large
Stone_Villa,1786,170,North,Timber,Medium,6.665854163558076,2.8636390342090428,1.5890919890937116,14759,88,10.047539333990205,9.176413726499987,16.869966944112665,86.81764705882352,586.5951663931107,1482.9163303036144,Medium
Brick_Cottage,1816,104,West,Thatch,Low,5.90987932281382,4.174088762785473,1.8766589787416592,14321,57,25.698773886669848,5.608040355903279,19.453148709188586,137.70192307692307,336.86312140038774,3680.321408309989,Medium
Brick_Cottage,1726,193,North,Stone,Medium,5.546554330076056,4.50924678973957,1.8625208153645143,16151,45,20.32226480111067,9.911995438462666,12.45210282102446,83.6839378238342,249.5949448534225,3282.2489880273843,Medium
Brick_Cottage,1986,61,North,Timber,Medium,3.74402857202158,4.587468865694903,1.4068611653873633,16979,20,39.91395682475098,5.368494788390128,13.293145775946916,278.344262295082,74.8805714404316,6776.990729274469,Small
Wooden_House,1833,194,West,Brick,Medium,4.651325195406423,2.947991423375682,1.2916430980046714,19336,23,33.172329988818525,5.4151622636076775,4.884086272470377,99.6701030927835,106.98047949434773,6414.201726637951,Medium
Thatched_Hut,1918,193,South,Timber,Medium,3.87308578711268,4.556637173605022,1.3361614507453998,14972,58,32.83826369051238,7.137281293232864,13.345519304820744,77.57512953367876,224.63897565253544,4916.544839743513,Medium
Wooden_House,1867,189,South,Timber,Medium,7.355292643513895,2.1228018331230363,1.967496211515872,5583,73,38.65728304862032,11.276000674784942,16.823608224057715,29.53968253968254,536.9363629765144,2158.2361126044725,Medium
Wooden_House,1797,185,South,Thatch,Low,4.040320584903043,2.148984474379157,1.6597515376204384,17719,52,36.631731936799625,9.489752741063215,14.723785860206204,95.77837837837838,210.09667041495823,6490.776581881526,Medium
Stone_Villa,1967,261,East,Stone,Medium,4.107101639404409,3.870557585522463,0.6593988571885938,8377,52,19.54562438369166,10.390919043502436,11.157857760169977,32.09578544061303,213.56928524902924,1637.3369546218503,Large
Brick_Cottage,1936,52,West,Stone,Low,7.058306473321968,2.1893191073466385,1.6676426101720998,11028,91,14.979616648116291,5.990864766339742,18.601677288968595,212.07692307692307,642.3058890722991,1651.9521239542646,Small
Thatched_Hut,1872,193,West,Thatch,Medium,7.275713133905832,2.9738275055304846,0.7558070733473388,12694,39,32.37676795196447,10.83887803273072,13.935276895198689,65.7720207253886,283.75281222232746,4109.90692382237,Medium
Stone_Villa,1889,79,North,Timber,High,6.563316156939639,4.018267958740772,1.1710258235084383,11196,35,21.348216810486196,5.057023737359646,11.768058670018377,141.72151898734177,229.71606549288737,2390.1463541020344,Small
Wooden_House,1821,286,East,Brick,Medium,3.5216196946906795,3.011800688162679,0.8156895082648015,12083,40,24.19517954892869,6.491401455131043,8.62941002417501,42.24825174825175,140.86478778762717,2923.5035448970534,Large
Brick_Cottage,1745,72,South,Timber,High,3.505385083826255,2.538799344320288,1.534374598299845,19855,64,28.911931938244805,9.312646248049957,15.379070063951396,275.7638888888889,224.3446453648803,5740.464086338507,Small
Stone_Villa,1763,141,East,Timber,Medium,5.012403079149803,2.844051865561525,1.8159646042895532,8401,81,37.236180308057214,7.626724860158353,23.361857748760848,59.58156028368794,406.00464941113404,3128.211507679887,Medium
Brick_Cottage,1829,164,West,Brick,Medium,4.07358148004357,3.3727259967512957,0.9355428280500214,18636,50,22.572632610128977,11.889353742029945,8.968899998135281,113.63414634146342,203.6790740021785,4206.6358132236355,Medium
Stone_Villa,1892,153,West,Thatch,Medium,3.573544568606389,3.426157566066447,0.6230161118122814,8185,61,33.499506706580846,5.212374727728228,14.223305476432929,53.49673202614379,217.98621868498975,2741.9346239336423,Medium
Brick_Cottage,1880,167,North,Stone,High,5.356266757618019,4.349000694041606,0.9477396471124448,15386,31,18.050193738239724,11.990187175555803,6.746225188462973,92.13173652694611,166.04426948615858,2777.202808565564,Medium
Wooden_House,1991,54,North,Thatch,High,7.272247589627886,4.250459688294537,1.5085427868982917,19318,84,30.93915372770841,9.365394830029214,24.12422457358926,357.74074074074076,610.8687975287424,5976.82571711871,Small
Thatched_Hut,1981,261,West,Thatch,Medium,4.795278299609725,3.3704534136684057,0.9931401913316747,10285,92,10.047382632337357,8.910948962172675,23.489413616113136,39.406130268199234,441.16560356409474,1033.373303735897,Large
Wooden_House,1728,153,South,Timber,Low,6.144562713714786,4.537002047296314,0.9171682513307052,14354,22,36.14521640471904,5.41658709794782,8.767370542155842,93.81699346405229,135.1803797017253,5188.2843627333705,Medium
Thatched_Hut,1848,297,South,Stone,Medium,6.108941412529763,2.3427114157741875,0.7766527858763974,11772,28,10.911387398633876,6.913302136661235,6.329157637135204,39.63636363636363,171.05035955083338,1284.4885245671799,Large
Brick_Cottage,1966,157,East,Stone,High,4.504320414660671,2.766060050686705,1.2462746403116505,13490,70,31.382612642877525,11.472638818041167,20.990361291526625,85.92356687898089,315.30242902624695,4233.514445524179,Medium
Stone_Villa,1995,114,West,Thatch,Medium,6.101700995295458,4.483929390506755,0.9139232422357814,8347,35,11.387745677838517,7.47972202232471,14.687329982893424,73.21929824561404,213.55953483534103,950.535131729181,Medium
Wooden_House,1710,170,West,Brick,High,4.349335897147565,3.1339821158784598,1.5965155237092248,15131,97,17.987370981820103,9.631572403270756,23.15062696271963,89.00588235294117,421.8855820233138,2721.6691032592,Medium
Thatched_Hut,1863,79,South,Thatch,High,3.988029654307556,4.943544676381526,0.6149336029883041,5788,22,24.916072106696596,11.996474452931052,11.386133297129035,73.26582278481013,87.73665239476624,1442.142253535599,Small
Wooden_House,1812,198,South,Brick,High,6.30553314223876,3.3987598445835063,1.4960495496669763,9945,43,22.59816056044715,6.841487996834788,14.243947805816235,50.22727272727273,271.1379251162667,2247.387067736469,Medium
Thatched_Hut,1886,133,West,Stone,Medium,3.953763268415667,4.375806868891292,0.8563400218516548,19513,92,15.755083438030317,9.032566153101456,22.480479467468825,146.71428571428572,363.74622069424134,3074.289431262856,Medium
Wooden_House,1994,247,North,Thatch,High,7.487636874357421,3.206921124147116,1.2339188915774046,7889,32,20.01444735127712,9.875064548915493,9.056810277958462,31.939271255060728,239.60437997943748,1578.939751542252,Large
Thatched_Hut,1931,199,West,Timber,High,4.233809604600918,3.2748605571872917,0.9291348830468908,14569,21,31.831191101829013,6.152390725957906,7.599221237282315,73.21105527638191,88.91000169661928,4637.486231625469,Medium
Thatched_Hut,1926,259,West,Thatch,Medium,5.87656745102583,3.1486494418525504,1.5841530140161937,10273,90,30.077712777389447,6.040707945873274,19.179270053971152,39.664092664092664,528.8910705923247,3089.883433621218,Large
Brick_Cottage,1797,249,South,Stone,High,5.1454982856503575,4.157226861532435,1.917960560377455,15141,40,12.154437512917472,8.194155381607214,13.376861965446716,60.80722891566265,205.8199314260143,1840.3033838308345,Large
Thatched_Hut,1754,280,South,Timber,Medium,4.005545689622668,3.6425536521799833,1.87561516920472,8272,38,32.419474767186585,7.700687652315025,15.615173099938987,29.542857142857144,152.2107362056614,2681.7389527416744,Large
Brick_Cottage,1810,81,North,Timber,High,3.6113756303096536,4.831334334105107,1.3751393227161366,14069,66,11.59137643591085,9.999508058001195,15.399305184086792,173.69135802469137,238.35079160043713,1630.7907507682976,Small
Thatched_Hut,1851,210,North,Brick,Low,5.990929129171333,2.7526709496023143,1.1939154548854676,10234,41,26.28779167299353,5.486561400140104,11.163404536310985,48.733333333333334,245.62809429602464,2690.292599814158,Large
Stone_Villa,1945,294,East,Timber,Low,6.727030255156505,2.301688196250333,1.7274507641590726,16934,94,17.801882441265718,11.805166366184832,18.12283335221152,57.59863945578231,632.3408439847115,3014.570772603937,Large
Stone_Villa,1768,65,West,Timber,High,6.868062646026976,3.179784455297645,1.524989543941595,14769,52,27.63070382679457,5.099938871800827,13.228676228385924,227.2153846153846,357.13925759340276,4080.7786481792896,Small
Stone_Villa,1988,253,South,Thatch,Low,5.430853892307738,3.850138122940328,0.7753461713253993,11902,51,17.839851878227055,9.209217770353058,10.411672788424395,47.04347826086956,276.97354850769466,2123.2991705465843,Large
Thatched_Hut,1949,87,North,Stone,Medium,6.609821868729542,4.582396810746485,1.7313788204195004,16331,83,39.54873908877493,8.938428171071719,23.207378050663653,187.71264367816093,548.615215104552,6458.704580587834,Small
Brick_Cottage,1735,293,East,Brick,Low,6.1913885339541785,3.038590660040983,1.1433265840920652,12612,58,19.291845511825954,5.943010116088081,19.886651448578117,43.044368600682596,359.10053496934233,2433.0875559514893,Large
Brick_Cottage,1938,275,East,Thatch,High,6.397018109996533,3.961360253373385,0.7834784899567626,7492,91,17.25881907023488,6.056411878994709,17.395827455802625,27.243636363636362,582.1286480096845,1293.0307247419971,Large
Thatched_Hut,1847,191,South,Timber,High,5.470396020887256,3.0505960430696573,0.9226960255947388,15947,61,18.35395872746038,10.548742414562389,9.67106839622167,83.49214659685863,333.69415727412263,2926.905798268107,Medium
Stone_Villa,1926,85,South,Timber,Medium,6.033646960968508,3.8516587489833753,0.9012905453725136,11745,28,36.89418571777886,11.212937208888782,11.065474053627645,138.1764705882353,168.94211490711822,4333.222112553127,Small
Stone_Villa,1943,274,East,Brick,High,6.722103654304227,4.654423841091953,1.27881046190519,18934,44,29.086564860080344,6.981118761186387,11.514089181720024,69.10218978102189,295.77256078938603,5507.250190607612,Large
Brick_Cottage,1900,200,North,Stone,Medium,5.091536702228092,2.694072926778227,0.8515551360168132,15095,21,31.92052292262329,8.06574774773798,12.13015451721835,75.475,106.92227074678993,4818.4029351699855,Medium
Stone_Villa,1853,163,East,Brick,Low,6.723915603470335,3.2127249263211173,0.6853497311023642,14574,38,37.540315302830514,7.484965287268475,11.491499353622691,89.41104294478528,255.50879293187273,5471.125552234519,Medium
Wooden_House,1772,286,West,Thatch,Low,5.868067371156251,4.97979558928924,0.6855362759206411,9240,39,37.35617454535023,5.507829090906563,11.26546132722073,32.30769230769231,228.8546274750938,3451.7105279903612,Large
Brick_Cottage,1900,115,West,Brick,Medium,4.1636040974831445,4.605671084748383,1.3749142957086449,7322,89,32.16837539736183,9.712429722110668,18.851259856238592,63.6695652173913,370.56076467599985,2355.3684465948327,Medium
Stone_Villa,1995,154,South,Timber,Medium,3.5987366288983385,3.693919573688606,1.602138933274068,15748,36,15.934732865239686,10.77635054363983,4.8860997649276126,102.25974025974025,129.55451864034018,2509.401731617946,Medium
Brick_Cottage,1716,134,North,Thatch,High,4.951014401596608,3.5498827755628257,0.9822995132575112,10298,87,35.30119962025016,7.13415550173845,22.79410080524673,76.85074626865672,430.7382529389049,3635.317536893361,Medium
Wooden_House,1828,51,North,Timber,Low,5.686785313185359,2.853801146914043,0.5519760647210257,6861,22,16.11328102573191,11.931230555415029,3.150610671424966,134.52941176470588,125.1092768900779,1105.5322111754665,Small
Brick_Cottage,1916,268,West,Stone,Medium,6.8592814088139535,3.5516282830805883,0.6908373304055161,19142,70,32.28696442295296,5.530960900976485,18.79845656440989,71.42537313432835,480.14969861697676,6180.370729841656,Large
Brick_Cottage,1760,298,East,Timber,Low,4.009942720560985,4.544544494839841,1.8720418405055856,11620,45,30.56809199634623,9.632534996701647,11.744994083131274,38.993288590604024,180.44742242524433,3552.012289975432,Large
Brick_Cottage,1803,250,South,Timber,Medium,6.700825390734316,4.055523539833342,1.2403154893841797,15058,75,32.7666655042134,8.137596101682622,15.204480494231715,60.232,502.5619043050737,4934.004491624453,Large
Brick_Cottage,1741,242,East,Brick,Low,6.952036184268907,2.87013208453396,1.180359214422762,9047,83,25.98057042141447,8.12621330774659,16.216905270938007,37.38429752066116,577.0190032943193,2350.462206025367,Large
Wooden_House,1724,124,East,Timber,High,4.102749948003336,2.604391763160599,0.5570737674651364,12581,27,29.161785467476587,8.203519312234782,8.928976545870663,101.45967741935483,110.77424859609006,3668.8442296632293,Medium
Thatched_Hut,1738,116,East,Thatch,Low,6.906377277216876,2.795625610990488,1.592955533475349,12320,56,38.59960241302766,6.810772416609999,19.111341718880528,106.20689655172414,386.75712752414506,4755.471017285008,Medium
Brick_Cottage,1990,229,North,Thatch,Low,7.465814271371168,2.50927760417848,1.2921021213981183,16367,46,13.032657825226448,10.008939791325629,16.655809782747152,71.47161572052401,343.42745648307374,2133.055106254813,Large
Brick_Cottage,1830,239,West,Stone,Low,6.407355324192951,2.286922088071148,0.8031214041297812,6098,64,19.2654182434486,10.051035682595188,12.711205191491848,25.514644351464437,410.07074074834884,1174.8052044854958,Large
Stone_Villa,1928,200,North,Thatch,Low,6.639078727299951,3.257408523326165,0.6651106402715858,10247,23,28.340710392951472,6.976779770740789,5.390842543157792,51.235,152.6988107278989,2904.0725939657377,Medium
Brick_Cottage,1807,203,West,Brick,Low,7.477661070235493,2.339898813194803,1.0750817954479976,6734,56,38.92162390394468,10.84714522600915,12.182442949581894,33.172413793103445,418.74901993318764,2620.9821536916347,Large
Stone_Villa,1871,245,South,Stone,High,5.921925002103782,2.515737673181313,1.7557429462925385,9663,90,12.867233429878034,7.21791460555231,20.164518752058733,39.440816326530616,532.9732501893403,1243.3607663291143,Large
Thatched_Hut,1801,259,South,Thatch,Medium,4.731545528064998,3.6419740530184574,1.797941838801537,10909,52,10.676476645902593,10.075651867905796,13.049763728401167,42.11969111969112,246.04036745937987,1164.6968373015138,Large
Wooden_House,1711,104,East,Brick,Low,6.850123336304223,2.493797821098724,1.4042695705934547,8416,50,11.67248795410984,5.846998372584465,16.828444356558844,80.92307692307692,342.50616681521115,982.3565862178842,Medium
Wooden_House,1974,55,West,Thatch,High,5.957943110046525,2.1916393022927085,1.591304640845214,17818,74,11.572170593835963,6.18091149962622,19.52645513741293,323.96363636363634,440.8877901434428,2061.929356409692,Small
Thatched_Hut,1800,212,West,Thatch,Low,5.824781694883827,2.952166550083656,0.6727336811043055,11302,31,37.23447573332213,7.210569511557757,8.47733240921115,53.31132075471698,180.56823254139863,4208.240447380067,Large
Wooden_House,1743,199,West,Timber,Low,4.5145422220561535,2.6609572958659027,1.3821890982017822,18849,30,31.63773723801474,9.15711637367503,9.207325224057335,94.71859296482413,135.4362666616846,5963.397091993398,Medium
Thatched_Hut,1716,220,East,Thatch,Medium,6.525337078331546,3.5459155639831303,1.5004485552307727,12593,91,30.313190985888347,9.518580398350895,26.69373502117098,57.24090909090909,593.8056741281707,3817.34014085292,Large
Thatched_Hut,1756,192,East,Thatch,Low,3.826669103440385,2.307101253749628,0.8010692643706883,5680,51,25.677184607854286,7.774493203772324,11.39356499652487,29.583333333333332,195.16012427545962,1458.4640857261234,Medium
Thatched_Hut,1711,135,South,Brick,High,7.197148283178645,4.255312363048935,1.8202320993653884,13163,76,33.45857850916455,5.544874071773599,21.02276082907037,97.5037037037037,546.9832695215771,4404.15268916133,Medium
Wooden_House,1779,109,North,Brick,High,4.8032938430819385,4.718700558305416,0.7924951062815296,7070,57,14.669439782847723,7.61544256464907,18.331155733332896,64.86238532110092,273.7877490556705,1037.129392647334,Medium
Stone_Villa,1915,150,West,Timber,Medium,4.011098611159962,4.230305521868583,0.9702160397696756,18358,79,21.75823569365312,9.82137261171406,20.364178408339452,122.38666666666667,316.876790281637,3994.3769086408397,Medium
Thatched_Hut,1963,293,West,Thatch,Low,5.269466132409676,3.598481112204183,1.430835270535188,11668,38,24.700127522930305,9.696968227912212,13.242756029332348,39.822525597269625,200.23971303156767,2882.010879375508,Large
Brick_Cottage,1848,283,North,Timber,High,3.6698796370261326,4.582003465366656,1.457525097696096,18016,75,13.312284930301788,6.1213748924381,14.4652333771879,63.66077738515901,275.24097277695995,2398.34125304317,Large
Wooden_House,1780,61,West,Thatch,Low,6.238504777059865,4.084755139344523,1.5490771114810509,13001,33,22.58541128012551,5.05448779188277,10.11387714121721,213.13114754098362,205.87065764297554,2936.3293205291175,Small
Thatched_Hut,1914,288,East,Stone,Low,7.110822041781425,2.031653367350569,0.6680175696023085,14921,52,19.49505337787861,10.270871321072818,9.674163725431228,51.80902777777778,369.76274617263414,2908.8569145132674,Large
Thatched_Hut,1897,98,East,Stone,Low,6.849052028554035,3.1822704583235093,1.774196644892833,7191,29,11.06746437380388,5.744577164696706,10.2476156892234,73.37755102040816,198.62250882806703,795.861363120237,Small
Brick_Cottage,1899,91,West,Timber,Medium,4.009477893791525,4.5528556982204,1.2992706984248898,13859,99,14.102062081877058,5.576444007749998,18.13695799895841,152.2967032967033,396.93831148536094,1954.4047839273417,Small
Stone_Villa,1724,215,East,Timber,Low,4.005084548430927,3.037576573925808,1.2069826911576025,14804,83,32.921104695024155,5.018908517839145,24.2499668622096,68.85581395348837,332.422017519767,4873.640339051376,Large
Stone_Villa,1788,131,East,Timber,High,6.753737929297056,2.1056455205765703,1.9716464367702644,12586,83,10.541137285139332,8.02820928169849,22.570878707022736,96.07633587786259,560.5602481316557,1326.7075387076363,Medium
Stone_Villa,1967,222,West,Brick,Low,7.197017098412464,4.238538915656817,1.6105674454115295,13872,81,38.02759897289083,8.522847306305701,22.23274999645727,62.486486486486484,582.9583849714096,5275.188529519416,Large
Thatched_Hut,1842,84,South,Brick,High,5.342679319333957,4.406114810848606,0.6770090399290623,14164,87,12.592738973417124,9.463648323040134,15.849544224370966,168.61904761904762,464.8131007820543,1783.6355481948012,Small
Thatched_Hut,1758,207,North,Brick,Low,5.495884467655063,2.4817810851299256,1.634808750839361,7846,62,33.977142826103744,7.072446884988101,12.386956971391967,37.90338164251208,340.74483699461393,2665.8466261361,Large
Thatched_Hut,1725,265,East,Timber,High,4.773048165542903,3.612021490529544,0.6428734009593042,15324,99,36.95849622830413,9.97297301470746,26.854865778086094,57.82641509433962,472.5317683887474,5663.519962025324,Large
Wooden_House,1746,283,South,Thatch,High,7.077060473025655,2.5758663169871774,0.5412058437694773,7463,78,38.23406754551341,6.185323001848591,22.72627722282872,26.37102473498233,552.0107168960011,2853.408460921666,Large
Brick_Cottage,1987,207,East,Stone,Low,6.079611621169423,4.15770325713244,1.1054388429048456,11837,71,36.02431070487918,10.82393037177243,20.78674717419698,57.18357487922705,431.65242510302903,4264.197658136548,Large
Thatched_Hut,1965,255,East,Timber,Low,4.6530063086694735,2.814651365532457,1.990367259228828,15721,38,18.6265011827633,9.002938302233119,8.026636869528119,61.65098039215686,176.81423972944,2928.2722509422183,Large
Brick_Cottage,1715,183,North,Brick,High,4.695131484217006,2.9486453676899904,0.762325904292294,15695,40,19.99261394015431,9.08722876360434,10.624208761842212,85.76502732240438,187.80525936868025,3137.840757907219,Medium
Brick_Cottage,1898,116,East,Brick,Medium,7.064800292254409,4.534912560920304,1.508966515290185,9922,41,22.79637095830228,6.468427896453757,15.190093368063184,85.53448275862068,289.6568119824308,2261.8559264827522,Medium
Stone_Villa,1981,129,North,Timber,Low,3.554536095623286,3.428967056620713,0.760094099309179,9392,28,14.178900682213024,5.518761245102718,7.317038950150398,72.8062015503876,99.52701067745201,1331.6823520734472,Medium
Wooden_House,1785,56,North,Timber,Medium,4.790906290906554,4.009263353654744,1.5871804624375792,8183,28,10.668173652016716,8.253073621564699,8.42549801402932,146.125,134.1453761453835,872.9766499445278,Small
Thatched_Hut,1949,229,North,Brick,Low,5.717426724865476,3.2071191521674027,1.258030502356739,17225,92,36.07364842843104,9.309283663456512,25.901504090664165,75.21834061135371,526.0032586876238,6213.685941797247,Large
Stone_Villa,1969,63,South,Thatch,Low,4.0928698483972985,2.894020571581266,1.5199575651340644,18541,46,26.62386148631369,5.665325210631799,9.927962483367448,294.3015873015873,188.27201302627574,4936.330158177421,Small
Stone_Villa,1816,122,West,Brick,Low,3.868395016798359,3.876434181273984,0.8043097638713519,8167,36,28.26168826534649,11.653741321697169,5.288906964169218,66.94262295081967,139.26222060474092,2308.132080630848,Medium
Thatched_Hut,1706,192,South,Brick,Low,6.76110532436224,2.464572722236464,1.618442498780753,7997,63,37.80965424453386,11.862900521629648,17.70717309041663,41.651041666666664,425.9496354348211,3023.6380499353727,Medium
Brick_Cottage,1836,198,West,Timber,Medium,7.077617554594029,3.118999506700589,1.99342858943406,11521,64,29.95360534340847,8.818196867747444,13.191787645289333,58.186868686868685,452.9675234940179,3450.95487161409,Medium
Stone_Villa,1875,212,West,Thatch,Low,6.794425683192758,2.627111112157767,1.4984757509389397,8227,27,30.725605130194403,11.650484086913844,12.205249480900584,38.806603773584904,183.44949344620446,2527.7955340610933,Large
Brick_Cottage,1914,115,North,Brick,High,7.095151558949391,4.0873849008222365,1.2402199971093166,11564,99,33.60905945310226,6.256116663065972,27.649372868509616,100.55652173913043,702.4200043359897,3886.5516351567458,Medium
Wooden_House,1781,140,East,Brick,High,5.712447884233486,4.8326265150383225,1.8847609829288967,15344,37,13.490453495722114,5.177944796256674,14.38680704709059,109.6,211.36057171663896,2069.9751843836016,Medium
Brick_Cottage,1922,179,North,Stone,Medium,6.749032483961368,4.986532904047599,0.5237777633478145,14920,52,20.804864596413744,5.27586674703273,16.19545033255512,83.35195530726257,350.9496891659911,3104.0857977849305,Medium
Wooden_House,1802,212,East,Timber,Low,5.036170553564402,3.350830431324772,1.5948852789287318,7024,20,39.04623783110099,9.112587355987454,4.272167296218546,33.132075471698116,100.72341107128804,2742.6077452565332,Large
Brick_Cottage,1972,259,West,Stone,High,6.165071445916154,2.7575911689093333,1.8331197752207196,5329,95,37.6879023430182,5.431493184057764,22.29654857534452,20.575289575289574,585.6817873620346,2008.3883158594401,Large
